54	104	CSIC
54	104	Inst Fis Corpuscular
54	105	Univ Autonoma Madrid
54	105	IFT
54	106	Univ Valencia
54	106	Inst Fis
54	106	CSIC
54	107	Inst Invest Fisicas Mar Plata IFIMAR
54	108	Univ Santiago de Compostela
54	108	IGFAE
54	109	Univ Nacl San Martin
54	109	ICAS
54	110	Iowa State Univ
54	111	Istanbul Aydin Univ
54	112	Istanbul Univ
54	113	INFN
54	113	Grp Collegato Salerno
54	113	Sez Napoli
54	113	SA
54	114	INFN
54	114	LNGS
54	115	INFN
54	115	LNF
54	116	INFN
54	116	LNLN
54	117	INFN
54	117	BA
54	117	Sez Bari
54	118	INFN
54	118	Sez Bologna
54	118	BO
54	119	INFN
54	119	CA
54	119	Sez Cagliari
54	120	INFN
54	120	Sez Catania
54	120	CT
54	121	INFN
54	121	Sez Cosenza
54	121	CS
54	122	INFN
54	122	Sez Ferrara
54	122	FE
54	123	INFN
54	123	Sez Firenze
54	123	FI
54	124	INFN
54	124	Sez Genova
54	124	GE
54	125	INFN
54	125	Sez Lecce
54	125	LE
54	126	INFN
54	126	Sez Milano Bicocca
54	126	MIB
54	127	INFN
54	127	Sez Milano
54	127	MI
54	128	INFN
54	128	Sez Napoli
54	128	NA
54	129	INFN
54	129	Sez Padova
54	129	PD
54	130	INFN
54	130	Sez Pavia
54	130	PV
54	131	INFN
54	131	Sez Perugia
54	131	PG
54	132	Univ Pisa
54	132	INFN
54	132	Sez Pisa
54	132	PI
54	133	INFN Roma 1
54	133	Sez Roma 1
54	133	Ist Nazl Fis Nucl
54	134	INFN Roma 2
54	134	Sez Roma Tor Vergata
54	134	Ist Nazl Fis Nucl
54	135	INFN Roma 3
54	135	Sez Roma Tre
54	135	Ist Nazl Fis Nucl
54	136	INFN
54	136	Sez Torino
54	136	TO
54	137	INFN
54	137	Sez Trieste
54	137	TS
54	138	ITER
54	139	Ivane Javakhishvili Tbilisi State Univ TSU
54	140	IUE
54	141	JGU
54	142	John Adams Inst Accelerator Sci
54	143	Univ Oxford JAI
54	144	JINR
54	145	Julius Maximilians Univ Wurzburg UWUERZBURG
54	146	Kahramanmaras Sutcu Imam Univ KSU
54	147	Karlsruher Inst Technol
54	148	Katholieke Univ Leuven Res & Dev LRD
54	149	Chinese Acad Sci
54	149	Key Lab Theoret Phys
54	149	SKLTP
54	149	ITP
54	150	Kings Coll London
54	151	Kyoto Univ Kyodai
54	152	Kyungpook Natl Univ
54	153	IN2P3
54	153	CNRS
54	153	LAPP
54	154	Univ Paris Sud
54	154	CNRS
54	154	IN2P3
54	154	UPSUD
54	155	LPNHE
54	156	LPSC
54	157	CNRS
54	157	Sorbonne
54	157	LPTHE
